"","Erlotinib","Rapamycin","Sunitinib","PHA.665752","MG.132","Paclitaxel","Cyclopamine","AZ628","Sorafenib","Tozasertib","Imatinib","NVP.TAE684","Crizotinib","Saracatinib","S.Trityl.L.cysteine","Z.LLNle.CHO","Dasatinib","GNF.2","CGP.60474","CGP.082996","A.770041","WH.4.023","WZ.1.84","BI.2536","BMS.536924","BMS.509744","CMK","Pyrimethamine","JW.7.52.1","A.443654","GW843682X","Entinostat","Parthenolide","GSK319347A","TGX221","Bortezomib","XMD8.85","Seliciclib","Salubrinal","Lapatinib","GSK269962A","Doxorubicin","Etoposide","Gemcitabine","Mitomycin.C","Vinorelbine","NSC.87877","Bicalutamide","QS11","CP466722","Midostaurin","CHIR.99021","Ponatinib","AZD6482","JNK.9L","PF.562271","HG6.64.1","JQ1","JQ12","DMOG","FTI.277","OSU.03012","Shikonin","AKT.inhibitor.VIII","Embelin","FH535","PAC.1","IPA.3","GSK650394","BAY.61.3606","X5.Fluorouracil","Thapsigargin","Obatoclax.Mesylate","BMS.754807","Linsitinib","Bexarotene","Bleomycin","LFM.A13","GW.2580","Luminespib","Phenformin","Bryostatin.1","Pazopanib","Dacinostat","Epothilone.B","GSK1904529A","BMS.345541","Tipifarnib","Avagacestat","Ruxolitinib","AS601245","Ispinesib.Mesylate","TL.2.105","AT.7519","TAK.715","BX.912","ZSTK474","AS605240","Genentech.Cpd.10","GSK1070916","AKT.inhibitor.VIII.1","Enzastaurin","GSK429286A","FMK","QL.XII.47","IC.87114","Idelalisib","UNC0638","Cabozantinib","WZ3105","XMD14.99","Quizartinib","CP724714","JW.7.24.1","NPK76.II.72.1","STF.62247","NG.25","TL.1.85","VX.11e","FR.180204","ACY.1215","Tubastatin.A","Zibotentan","Sepantronium.bromide","NSC.207895","VNLG.124","AR.42","CUDC.101","Belinostat","I.BET.762","CAY10603","Linifanib","BIX02189","Alectinib","Pelitinib","Omipalisib","JNJ38877605","SU11274","KIN001.236","KIN001.244","WHI.P97","KIN001.042","KIN001.260","KIN001.266","Masitinib","Amuvatinib","MPS.1.IN.1","NVP.BHG712","OSI.930","OSI.027","CX.5461","PHA.793887","PI.103","PIK.93","SB52334","TPCA.1","Fedratinib","Foretinib","Y.39983","YM201636","Tivozanib","WYE.125132","GSK690693","SNX.2112","QL.XI.92","XMD13.2","QL.X.138","XMD15.27","T0901317","Selisistat","Tenovin.6","THZ.2.49","KIN001.270","THZ.2.102.1","AT7867","CI.1033","PF.00299804","TWS119","Torin.2","Pilaralisib","GSK1059615","Voxtalisib","Brivanib..BMS.540215","BIBF.1120","AST.1306","Apitolisib","LIMK1.inhibitor.BMS4","kb.NB.142.70","Sphingosine.Kinase.1.Inhibitor.II","eEF2K.Inhibitor..A.484954","MetAP2.Inhibitor..A832234","Venotoclax","CPI.613","CAY10566","Ara.G","Pemetrexed","Alisertib","Flavopiridol","C.75","CAP.232..TT.232..TLN.232","Trichostatin.A","Panobinostat","LCL161","IMD.0354","MIM1","ETP.45835","CD532","NSC319726","ARRY.520","SB505124","A.83.01","LDN.193189","FTY.720","BAM7","AGI.6780","Kobe2602","LGK974","Wnt.C59","RU.SKI.43","AICA.Ribonucleotide","Vinblastine","Cisplatin","Cytarabine","Docetaxel","Methotrexate","Tretinoin","Gefitinib","Navitoclax","Vorinostat","Nilotinib","Refametinib","CI.1040","Temsirolimus","Olaparib","Veliparib","Bosutinib","Lenalidomide","Axitinib","AZD7762","GW441756","Lestaurtinib","SB216763","Tanespimycin","VX.702","Motesanib","KU.55933","Elesclomol","Afatinib","Vismodegib","PLX.4720","BX795","NU7441","SL0101","Doramapimod","JNK.Inhibitor.VIII","Wee1.Inhibitor","Nutlin.3a....","Mirin","PD173074","ZM447439","RO.3306","MK.2206","Palbociclib","Dactolisib","Pictilisib","AZD8055","PD0325901","SB590885","Selumetinib","AZD6482.1","CCT007093","EHT.1864","Avagacestat.1","BMS.536924.1","Cetuximab","PF.4708671","Serdemetan","AZD4547","Capivasertib","HG.5.113.01","HG.5.88.01","TW.37","XMD11.85h","ZG.10","XMD8.92","QL.VIII.58","CCT.018159","Rucaparib","AZ20","KU.60019","GSK269962A.1","SB505124.1","Tamoxifen","QL.XII.61","JQ1.1","PFI.1","IOX2","UNC0638.1","YK.4.279","CHIR.99021.1","X.5Z..7.Oxozeaenol","Piperlongumine","Daporinad","Talazoparib","rTRAIL","UNC1215","UNC0642","SGC0946","ICL1100013","XAV939","PLX.4720.1","Trametinib","Dabrafenib","Temozolomide","Afatinib.1","Bleomycin..50.uM.","AZD3514","Doxorubicin.1","Bleomycin..10.uM.","Gemcitabine.1","AZD6738","AZD5438","AZD7762.1","AZD6094","Dyrk1b_191","AZD4877","EphB4_9721","Fulvestrant","AZD8931","FEN1_3940","FGFR_939","FGFR_3831","BPTES","AZD7969","AZD5582","IAP_5620","IAP_7638","IGFR_3801","AZD1480","JAK1_3715","JAK3_7406","MCT1_6447","MCT4_1422","AZD2014","AZD8186","AZD8835","PI3Ka_4409","AZD1208","PLK_6522","RAF_9304","PARP_9495","PARP_108","PARP_9482","TANK_1366","AZD1332","TTK_3146","SN.38","SN.38.1","Olaparib.1","Cisplatin.1","AZD4547.1","Selumetinib.1","Bicalutamide.1","Refametinib.1","Pictilisib.1","Pevonedistat","PFI.3"
"CDC27_mut",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CDC73_mut",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CDH1_mut",0.740084981289294,0.564617819101047,0.670323588438146,0.71720196975503,0.042072214510026,0.22636879666416,0.239321231191734,0.380082990970105,0.520597339522547,0.521025345541415,0.734910255921913,0.811590814319259,0.859744506704888,0.458915366213613,0.0619492298014448,0.205298568584917,0.918164710147446,0.674284697644317,0.481105410866628,0.421409527130715,0.215513500019976,0.459709935857774,0.746934614988364,0.214023942522166,0.518105859671074,0.192778665910826,0.277341706791417,0.278089756408067,0.0323043139797437,0.157905289666741,0.269406279128055,0.536899462794141,0.0927459297425647,0.742148922357453,0.0378947679825573,0.0789585214331653,0.712913883237978,0.251390753840489,0.101435724861939,0.397975906457618,0.884489530840408,0.631539710966268,0.677615131811518,0.905388749073859,0.880469336811258,0.2204076314475,0.418750074722315,0.0315435796369188,0.336673137400917,0.106181519375253,0.496335013551109,0.445422227363721,0.15511456266278,0.445902845974816,0.643139744979803,0.01714162350491,0.909043784375466,0.0395097604548855,0.132737283271834,0.482708322725144,0.416757915390743,0.585904962593623,0.0881234650850276,0.270892582529955,0.988039372185555,0.10594764471636,0.752159525090438,0.583997214015749,0.250436313374437,0.198532216612802,0.95121620360256,0.482072996036098,0.677060620186315,0.787904049763457,0.227240655743514,0.12107153295228,0.559961169675294,0.323257322902334,0.211119598996245,0.850586213175798,0.310658409294687,0.393319587249383,0.174371045596879,0.370735323979497,0.784349020248099,0.406729389658318,0.210572417624038,0.874458311693464,0.591558185659784,0.523762445606582,0.860235972201034,0.747243608834585,0.978122932182359,0.212760801453103,0.534145207932126,0.0224598205994944,0.41556287973751,0.937428168877801,0.334188400478539,0.0653109982643068,0.723879789879152,0.412710786625976,0.188861533219968,0.125967745429163,0.082495723490686,0.730083540567086,0.243358438594601,0.132185041303579,0.374941455646584,0.993572674580691,0.872878351877058,0.855284899708589,0.00510097747935099,0.385281276900992,0.87089123922258,0.645912049590293,0.889715695318365,0.744730909493309,0.957037612212373,0.376364738172784,0.0825029759238313,0.830422355015656,0.77593325443968,0.583106416996775,0.999107548752955,0.688063523860867,0.24521724828608,0.283012058026904,0.176463467523121,0.874692136577369,0.412167283999168,0.880511179299302,0.465364195390002,0.989242490407141,0.869188251178645,0.545635864489461,0.0204728150626699,0.0277069841312086,0.951928667972337,0.966695325317967,0.524054814805087,0.278449723573991,0.751650349169026,0.888522733170967,0.957054680027007,0.145156129519456,0.853024454161314,0.596592622796981,0.274941589000253,0.976044539865991,0.456708932337667,0.88179181435425,0.451015903911107,0.743301051035939,0.638343730586506,0.140441305091843,0.370933592720324,0.0925175344573872,0.356760190101886,0.762452922017587,0.297601453931152,0.439213710794016,0.431214076698982,0.960374386011865,0.253186975074551,0.992043485672191,0.832931786251981,0.522814135632893,0.242326800024668,0.690737982224907,0.401054626008006,0.706667941496892,0.337519692113652,0.973968677689593,0.717218802319138,0.0487865992270177,0.00660872755400736,0.542826645135257,0.0977408603821635,0.00374102187547517,0.162944996906263,0.1101915204919,0.950460046755495,0.453276492637556,0.00942811793101382,0.0638623542709275,0.777180003240649,0.827126931483097,0.329046531811348,0.26333260416645,0.980569682259346,0.386893409905789,0.133663876937879,0.722244476678821,0.792669572590888,0.413379288522404,0.873660550916852,0.877714844710669,0.173133976528923,0.543525215523133,0.102944671972202,0.678134935436291,0.614397660207914,0.0387464331544609,0.935402101967232,0.68755563973849,0.0366444545950583,0.801096609522235,0.655266465101052,0.530802353081374,0.00260948272404141,0.0426341538778079,0.36760576063927,0.856093133337224,0.240635095268997,0.243926993271074,0.0406949693833777,0.0278420880552626,0.202066266809701,0.509204542599272,0.358654766090532,0.0886532318583744,0.402688713137955,0.896353041263921,0.322485335405159,0.53567800784774,0.93287909014254,0.271065474043279,0.498782319819483,0.618801537842516,0.395702872535152,0.599044898491696,0.0626445731568491,0.261657207472236,0.97160522441386,0.241294842009482,0.625383836721838,0.545700629968946,0.00368142686950913,0.497509402722005,0.339930711589764,0.347650442494294,0.25908777975912,0.325361913775801,0.512953627672828,0.841601121579573,0.256232435358946,0.00558507280786246,0.263997628203072,0.0177398079160078,0.0213877818490966,0.176481360643522,0.237594326385334,0.765507981626055,0.692433115035057,0.102756209411312,0.850587276875163,0.935858128248815,0.276488053742485,0.706481431027632,0.835564015268228,0.212600760626571,0.272427017589333,0.0733025862996617,0.805585917272065,0.500151760076429,0.27710395666787,0.509399445177449,0.520184212854036,0.802379872140012,0.69262000200986,0.0524422159102405,0.865801532986506,0.385513347811673,0.62900384434699,0.430316506668983,0.579806580465216,0.0110079090167996,0.34276807458058,0.583315533472892,0.174911024416936,0.380878287095548,0.578891962659211,0.639410178483759,0.518073745036332,0.991010593409734,0.98256042261331,0.213571542048666,0.209942717879044,0.538391833440854,0.808126764959643,0.744626852931341,0.912596893243037,0.26714086080592,0.144378642170889,0.0567491250087372,0.225882968586241,0.00947491914422957,0.946717739910105,0.234088064409222,0.206051006679446,0.387842160789911,0.453457910183227,0.104341839826682,0.238944057917209,0.412364633468901,0.356260817010335,0.473633637271943,0.290790606287971,0.255477099740377,0.0734466069881237,0.242537025960865,0.19440463521391,0.535558207013263,0.0223507637128031,0.227761924231246,0.18571011092533,0.422931082890702,0.312828520630149,0.404383001439301,0.0295453394587731,0.440193363147671,0.000635195569661273,0.318618815561584,0.99137889379544,0.154219034382751,0.323696671784239,0.0444232449096815,0.00405115131932188,0.276155240281028,0.41379435055574,0.255876281775945,0.701495122686454,0.369113805415212,0.930936890908695,0.285977370676142,0.888301328880838,0.0520023999498274,0.503521880791968,0.205071498770424,0.906374069945382,0.923211260940665,0.323393714858794,0.959727092752618,0.522236362981422,0.150450096368532,0.255312238037925,0.602818898757187,0.893313919026247,0.605701397250888,0.190393198033343,0.0734016446461749,0.073277197553629,0.269301818164022,0.150785006613159,0.365289454729468,0.290404892464068,0.02773024518423,0.277297009440295,0.135291227837597,0.286697759404842,0.234775723411542,0.843450812961246,0.479921876674913,0.902688064385939,0.604811659304773,0.843523824418328
"CDK12_mut",0.823816964466052,0.663894648836497,0.488159573886708,0.226821464953907,0.942721074057055,0.166148447863932,0.746362452316926,0.686475126603688,0.70813849446375,0.359341909097968,0.237259962513266,0.433877902789073,0.445365193172326,0.534093174129075,0.403021107250031,0.97764573518404,0.213134075587885,0.365593531745347,0.860425441741307,0.360199104173932,0.45733653498566,0.174180653049963,0.959563299328029,0.0497925358636225,0.836762283847514,0.239958246402616,0.619299007339607,0.0409707358599893,0.70878128947754,0.0915359193177679,0.0994961152706909,0.988402529914125,0.857557200818937,0.821474973640984,0.594460944981213,0.646446993215743,0.866888909864575,0.411931149084581,0.311405105920106,0.845216704185967,0.933665134001733,0.330836966897293,0.840610544948666,0.937197217884181,0.415449654451985,0.142736389500744,0.801611129675829,0.796544916470956,0.720181591415697,0.348105425192726,0.521032409921282,0.409355670292816,0.638311472153159,0.760906091331881,0.95699746271871,0.936908879012131,0.507157124784768,0.859575783368008,0.674664774451574,0.932265497329008,0.205007671504057,0.0642579146051212,0.770501814786711,0.745779992222404,0.95172787240812,0.723189666163026,0.916520632542642,0.718216816512033,0.121516144526521,0.375502114057446,0.158997617201801,0.560873676708898,0.254638579180052,0.73648241775261,0.58266116124826,0.694797597389283,0.893597197714265,0.836796359721675,0.293626163265242,0.92338781422674,0.300914322886744,0.37506430783058,0.699540578337329,0.414978425626959,0.296662957234326,0.365720770872443,0.3106400002202,0.538199164238879,0.816846613670548,0.261963403118803,0.394924344791244,0.330513924965565,0.673795190660541,0.0259448941752676,0.276421555085338,0.937974168642316,0.114522339673341,0.427207803349574,0.395151144888056,0.176714457810494,0.0420189854569953,0.52325127367613,0.809195247830997,0.693988905512121,0.883040913716411,0.846853013452176,0.715663955739121,0.222587119528636,0.697140933805851,0.036807880186021,0.644375540801885,0.475113452259541,0.393946476693428,0.849290193210909,0.553816334842755,0.995433397008434,0.812692319767591,0.615763193065966,0.737961383196913,0.516049106506795,0.915784717976331,0.890415527899357,0.111933640840458,0.827523257861894,0.475092493051284,0.834724286539231,0.202114447806536,0.614443124515451,0.574445426910841,0.523342032294339,0.625853259702016,0.37673328984631,0.964260459458415,0.935252566727609,0.562050229939789,0.280184226988092,0.074714845618454,0.89558215103273,0.996639058393085,0.3906604148918,0.500031522094578,0.235718186092378,0.796066893192673,0.673983270079899,0.860052668376621,0.501636931619846,0.449440784332741,0.950894824123827,0.541987209444811,0.453116461404203,0.167329221202128,0.0699819564224856,0.42351492087822,0.79911978212356,0.515740915197507,0.821131199270186,0.556164580364235,0.989303754210144,0.851115972456795,0.21196188910861,0.437694501555649,0.853243497647149,0.00332971938846797,0.820419289920402,0.574535379564255,0.156733398050798,0.310373035937382,0.725779706412234,0.94170328890452,0.604360874191933,0.938374241762439,0.395643854425048,0.720808060919196,0.393703132683782,0.520318880784522,0.97173446141337,0.849644651405999,0.703379510521402,0.270478719353218,0.525666739533668,0.435643871397653,0.639956702480475,0.341429906220108,0.216600275060572,0.761782002614269,0.301779437084938,0.133336563321896,0.732223495152257,0.4583627369153,0.310251767208857,0.73844634855844,0.482378919828113,0.739956610209793,0.77908277264386,0.329729405562479,0.204838155377846,0.0374500587328946,0.0889253193482624,0.841016752999537,0.234853076099966,0.561642216706388,0.526291475912193,0.4200761353201,0.426153123533816,0.28124174553585,0.252649458256283,0.361821320941369,0.446475285929312,0.354449349020179,0.195841089563067,0.95558453160015,0.629286559815732,0.263314055481713,0.165706253458755,0.44192480375982,0.172301588120702,0.494985259399461,0.376233072272685,0.032975962866265,0.940318282216882,0.471344145327842,0.905244227614154,0.948037387489453,0.698260757139568,0.216999593943278,0.553487477917961,0.630285409936898,0.443425128447676,0.905900002134342,0.207472655560815,0.108320800682405,0.90811670439214,0.0470672828530813,0.591974601881076,0.0537790130740584,0.676536942558575,0.343903878628518,0.414029709501137,0.597683610730083,0.623625796372292,0.923795163073104,0.431429441324394,0.620990809914121,0.963400532285026,0.0852791559465038,0.891620164885074,0.999499831295119,0.295081994029972,0.968377173931022,0.687431650113733,0.547259279415427,0.359047430953331,0.763179630362074,0.435150915740317,0.363575212437739,0.458653094300817,0.776779800919339,0.817504755309814,0.928883664104587,0.329510753007174,0.339112170732594,0.0302506433436957,0.514075487509737,0.682126190880973,0.0964686612468141,0.254993166388764,0.544619092970371,0.910705877684493,0.632717420618753,0.82823906592945,0.462756409293211,0.285103996660865,0.102009174845785,0.236277121145777,0.239731005466907,0.605741204789285,0.635903895217175,0.432737019229296,0.0113750322182941,0.997126044167442,0.769735309574541,0.716059608841867,0.797579122152839,0.290928989387787,0.575733102164817,0.756970953547476,0.828861987290299,0.917518041899566,0.653033356160226,0.564392078299722,0.625935054319154,0.807759480712386,0.81622310613599,0.686037470025629,0.738252954139159,0.247456162176294,0.338754508529151,0.928754139901967,0.827415946825652,0.245801280134304,0.349124502475712,0.799477613138266,0.176699740450699,0.626951650742216,0.562984257760269,0.823444551522915,0.898349344386734,0.45604587981896,0.81942624283247,0.0872455000200455,0.557505330921725,0.0610215286819806,0.345562659924987,0.890974552521868,0.41895251464645,0.261246333667164,0.617192751956891,0.838942463086723,0.793562012088483,0.184211143040759,0.71083425270506,0.28504623604551,0.623681943723386,0.587156436009287,0.594899467784927,0.530073182923891,0.146134851463806,0.246643214047828,0.35200064375497,0.163344544092518,0.19926632364133,0.757485825097811,0.523165792802435,0.97449609732927,0.598864492254729,0.53080442857828,0.633748556649527,0.414319408511098,0.769350924908421,0.928812195375524,0.669916834891474,0.680009455895099,0.778345178267672,0.824623685557142,0.89987819580849,0.728990355395412,0.498393676164155,0.801464456539739,0.363706098880171,0.227971478724289,0.745863124325124,0.76935305432805,0.890805788691289,0.0723606831562935,0.215350753512538,0.383321354306186,0.857030836537797,0.520433995532705,0.120600965452439,0.70223818600999,0.219709827259931,0.10225111939826,0.776799117767411,0.126650821877892,0.0715482316275676,0.758663948443194,0.45081765574518
"CDKN1A_mut",0.869764955486388,0.528819951371431,0.576035915095406,0.532673613521554,0.220916668002809,0.435357899270698,0.51710334518158,0.60084143861387,0.818811840449299,0.657082072188883,0.674306209098419,0.498169412327607,0.404345482843052,0.534880909776988,0.905498507076174,0.24552918341744,0.0504713947930012,0.441103137986973,0.28056417446753,0.766841438797675,0.143051124353358,0.129346074762306,0.0108587051860772,0.606914355510251,0.723484118900899,0.33750617395978,0.627810433042652,0.909801229881725,0.642266545354135,0.621842229868218,0.870865734407084,0.844096030312128,0.449082971774891,0.827114954147322,0.420777076574932,0.292294287062887,0.833698437232707,0.197902025703311,0.934875629755499,0.908218837172526,0.762652960390324,0.0127576375718679,0.0576532825472939,0.0506766474578089,0.0897598775965527,0.125312428826138,0.319190270473579,0.374758572688151,0.29490049552338,0.496046346031365,0.778476699214777,0.350797016513936,0.529083866102448,0.224508308469126,0.116034630545115,0.0768789633403006,0.256082419096814,0.826329332240835,0.993087816292651,0.794005132244085,0.0766148770657136,0.281449089207646,0.392752238905233,0.027395152681184,0.292627341465398,0.151638775256988,0.786341841695051,0.160415505116536,0.049704223486782,0.208984938944155,0.0422839484493341,0.142278635230285,0.297556543504061,0.584212625097205,0.317755147139123,0.2692717502817,0.252337884970118,0.74153217324346,0.966184470881888,0.236670768659874,0.069417012596311,0.00906794413212729,0.101473357889764,0.451477337432563,0.124118516437079,0.425052997651973,0.980853252069309,0.165768541885897,0.980802261331884,0.605197293467449,0.184900760169558,0.305578180124689,0.589310321059861,0.108101011575613,0.964679634159981,0.70526253383984,0.388623639237558,0.711779545112943,0.935473903610921,0.85713138133368,0.680322135554791,0.651069793900816,0.823771155477496,0.356539065335578,0.886116182092063,0.747623385796033,0.304171388436041,0.920473435398553,0.857543389997055,0.35799541878329,0.506964406889756,0.718060805019433,0.957645800418982,0.681205032243089,0.708284763860255,0.678643893467107,0.228906310377252,0.296872233127019,0.886394675444038,0.913365168870199,0.414249975608087,0.93020720055294,0.18733746117375,0.624636991340249,0.151289689242403,0.957432168937574,0.735326814675561,0.354368373624251,0.581805760880474,0.362939840834754,0.654343619670146,0.938243155670946,0.861260648375401,0.461306195723315,0.882382312753585,0.664967637515331,0.715132887506776,0.598105693769753,0.778403098321924,0.519160185512484,0.99040338987477,0.840374017086364,0.621272748954231,0.48902920185631,0.432499828729773,0.547660718441211,0.464452755788561,0.872893669314818,0.929595834798626,0.426251409458115,0.897330573626812,0.329875852482736,0.358795669464963,0.756069521350363,0.801630409779824,0.405965133083508,0.916017903619956,0.699766988977451,0.248422232083534,0.685956755644981,0.48303581606689,0.85826243801634,0.578555662503598,0.239527719093708,0.755914153039009,0.250447339732111,0.295893162509337,0.825365272203978,0.624863429297881,0.389520207370675,0.923073971257986,0.60442240718599,0.0182916333922495,0.507250640274993,0.952991989483776,0.489218384921142,0.939797803536432,0.300533476014239,0.578541349844027,0.916272407439178,0.176988441487561,0.771952504310239,0.965873010252453,0.409032534462589,0.432447025252554,0.994753891881602,0.929019056218012,0.343218932936571,0.441739808921246,0.150666085196536,0.483735813605379,0.699637043932099,0.686302507278566,0.893343264264262,0.71215800603068,0.384505841067634,0.830877753675753,0.0940794526829198,0.289592521167978,0.709324107780972,0.435395014200978,0.403866951728661,0.305026814325906,0.853575844892563,0.611417732651048,0.762937924586759,0.85587785497257,0.444017051420585,0.112904506742057,0.38287163211642,0.895037783512416,0.774795727209252,0.987250382237026,0.675680161808631,0.789299220562194,0.543317602364446,0.421544312472472,0.250754161708107,0.561406621431952,0.660601458322398,0.265725433385726,0.717046286988112,0.85138008689017,0.0739050071359551,0.60197680189369,0.838545960989218,0.195005397832205,0.553508569191578,0.55789806391676,0.984861211211202,0.601686070936118,0.35414924082153,0.157553708119427,0.913171504161876,0.580285680133384,0.25461254122978,0.776259968576757,0.586480092394967,0.938307420442137,0.89311675951446,0.422249080220403,0.119725251821299,0.644950242946556,0.123572469167946,0.583095556541253,0.614003517958399,0.248887144113549,0.392919719611963,0.833017404171737,0.553717339898946,0.863012084782432,0.174178439087134,0.823972201136122,0.180112495599792,0.712490505561336,0.8450459090612,0.994915411179804,0.596821737013643,0.372110499648403,0.853574384998648,0.606686676637144,0.285017881095637,0.957847813912935,0.373226535202545,0.17264950370603,0.378809728884816,0.496457402953604,0.706776766976773,0.535801056861225,0.142393175101357,0.911877128721966,0.795534419356838,0.324487712619586,0.763300147255789,0.376589425514856,0.496933226511098,0.358554329669912,0.240740590086035,0.147888641996115,0.515406450517669,0.765659620479428,0.340733758069052,0.424945569288436,0.611871836634078,0.415368387914092,0.924309592552125,0.3984066749517,0.987378658324992,0.568287683718664,0.619172263845797,0.895957947775937,0.818447823422736,0.587636308920139,0.271397843586595,0.909650923073458,0.546580694713545,0.000702205863289443,0.934333264567998,0.678339225500306,0.615023635731344,0.923468702259594,0.660503801053354,0.753183954047685,0.823517110408992,0.338247090114938,0.229275197471431,0.316581139885356,0.0658996178209831,0.861765578905066,0.323353858597616,0.471743190777554,0.829154031700302,0.338307409900755,0.340819683207265,0.620008024224113,0.527882195144672,0.49791841915644,0.518515278562945,0.726811470940988,0.634117874604497,0.734680252115364,0.902659422839227,0.323620889709601,0.821657479880475,0.691659152238375,0.492740656436987,0.780513957123757,0.297295691383094,0.393518895980138,0.837072553259141,0.0301586352943988,0.200438914380106,0.542864729508359,0.923581167940813,0.202329786337658,0.232530451180541,0.432960635403081,0.618589403794195,0.249825307793351,0.61837627075321,0.524079500789185,0.374721429580578,0.17182806418371,0.506593428200876,0.380508651784051,0.721784950242868,0.813928710597837,0.261704395561806,0.834572268042576,0.456337974097179,0.820371468641211,0.617382443479516,0.529278907296252,0.94523082727133,0.632432410343361,0.561076609107574,0.561970076013523,0.302380168484875,0.503652430980174,0.252666501858582,0.148889432889605,0.971551346450992,0.969359059496358,0.599402786374851,0.492730371124422,0.265882961081414,0.163697013259259
